0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
SS50377_27757	c8b0cb145314f1954a75f49f13a05546	573	SMART	SM00261	furin_3	26	71	4.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27757	c8b0cb145314f1954a75f49f13a05546	573	SMART	SM00261	furin_3	150	191	5.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27757	c8b0cb145314f1954a75f49f13a05546	573	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	330	427	4.1E-8	T	09-11-2021				
SS50377_27757	c8b0cb145314f1954a75f49f13a05546	573	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	138	317	1.3E-23	T	09-11-2021				
SS50377_27757	c8b0cb145314f1954a75f49f13a05546	573	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	274	500	1.3E-23	T	09-11-2021				
SS50377_27757	c8b0cb145314f1954a75f49f13a05546	573	PANTHER	PTHR23275	CABRIOLET.-RELATED	138	317	1.3E-23	T	09-11-2021				
SS50377_27757	c8b0cb145314f1954a75f49f13a05546	573	PANTHER	PTHR23275	CABRIOLET.-RELATED	274	500	1.3E-23	T	09-11-2021				
SS50377_27757	c8b0cb145314f1954a75f49f13a05546	573	PANTHER	PTHR23275	CABRIOLET.-RELATED	16	194	1.3E-23	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SUPERFAMILY	SSF57184	Growth factor receptor domain	295	429	3.67E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SUPERFAMILY	SSF57184	Growth factor receptor domain	439	566	1.23E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	445	474	28.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	31	63	46.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	155	183	140.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	64	93	7.4	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	389	418	99.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	184	213	110.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	125	154	33.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	300	329	160.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	330	359	210.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00181	egf_5	504	533	30.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	274	505	2.5E-20	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SUPERFAMILY	SSF57184	Growth factor receptor domain	11	105	2.55E-6	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	CDD	cd12087	TM_EGFR-like	570	604	0.00466933	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	7	434	2.5E-20	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	440	556	2.5E-20	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	PANTHER	PTHR23275	CABRIOLET.-RELATED	7	434	2.5E-20	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	PANTHER	PTHR23275	CABRIOLET.-RELATED	440	556	2.5E-20	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00261	furin_3	179	228	0.6	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00261	furin_3	499	548	18.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00261	furin_3	384	428	0.022	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00261	furin_3	440	493	0.12	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00261	furin_3	120	169	27.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00261	furin_3	59	101	4.7	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SMART	SM00261	furin_3	325	378	4.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	439	536	4.1E-7	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	330	436	8.5E-6	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SUPERFAMILY	SSF57184	Growth factor receptor domain	152	275	1.88E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	PANTHER	PTHR23275	CABRIOLET.-RELATED	274	505	2.5E-20	T	09-11-2021				
SS50377_27767	eac0bb692c8e790bff7d922fa37155a5	691	SUPERFAMILY	SSF57184	Growth factor receptor domain	62	187	2.51E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	PANTHER	PTHR23275	CABRIOLET.-RELATED	136	311	2.1E-26	T	09-11-2021				
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SUPERFAMILY	SSF57184	Growth factor receptor domain	295	458	3.58E-14	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	311	503	2.1E-26	T	09-11-2021				
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	389	479	1.3E-7	T	09-11-2021				
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SUPERFAMILY	SSF57184	Growth factor receptor domain	61	153	2.4E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SUPERFAMILY	SSF57184	Growth factor receptor domain	175	298	8.85E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	136	311	2.1E-26	T	09-11-2021				
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	15	208	2.1E-26	T	09-11-2021				
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SUPERFAMILY	SSF57184	Growth factor receptor domain	430	509	5.89E-7	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	PANTHER	PTHR23275	CABRIOLET.-RELATED	15	208	2.1E-26	T	09-11-2021				
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	PANTHER	PTHR23275	CABRIOLET.-RELATED	311	503	2.1E-26	T	09-11-2021				
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00261	furin_3	295	324	28.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00261	furin_3	120	162	18.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00261	furin_3	26	71	1.6	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00261	furin_3	444	493	30.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00261	furin_3	325	372	0.44	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00261	furin_3	388	432	0.16	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00261	furin_3	179	229	0.3	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	125	154	22.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	214	243	250.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	449	478	72.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	64	93	5.3	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	94	124	190.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	184	213	87.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	31	63	51.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	330	359	66.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	393	422	120.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27773	4bab32edf5562f5d71f5ac9272a53b02	577	SMART	SM00181	egf_5	300	329	120.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	441	534	2.4E-7	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SUPERFAMILY	SSF57184	Growth factor receptor domain	9	103	8.37E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00261	furin_3	89	139	66.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00261	furin_3	384	428	0.022	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00261	furin_3	440	493	0.12	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00261	furin_3	26	71	4.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00261	furin_3	150	191	4.3	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00261	furin_3	209	259	8.3	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00261	furin_3	499	548	11.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00261	furin_3	325	378	0.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SUPERFAMILY	SSF57184	Growth factor receptor domain	152	275	7.85E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SUPERFAMILY	SSF57184	Growth factor receptor domain	85	186	9.94E-10	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SUPERFAMILY	SSF57184	Growth factor receptor domain	304	431	2.75E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	PANTHER	PTHR23275	CABRIOLET.-RELATED	153	434	4.1E-22	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	PANTHER	PTHR23275	CABRIOLET.-RELATED	20	205	4.1E-22	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	440	555	4.1E-22	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	274	505	4.1E-22	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	330	435	8.1E-7	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	153	434	4.1E-22	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	300	329	150.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	64	93	18.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	445	474	28.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	155	183	140.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	534	563	180.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	184	213	110.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	125	154	33.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	330	359	31.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	389	418	99.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	504	533	45.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SMART	SM00181	egf_5	31	63	55.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	PANTHER	PTHR23275	CABRIOLET.-RELATED	274	505	4.1E-22	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	20	205	4.1E-22	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	PANTHER	PTHR23275	CABRIOLET.-RELATED	440	555	4.1E-22	T	09-11-2021				
SS50377_27802	f9c62520f38a7d8c98281cd87c69df0c	626	SUPERFAMILY	SSF57184	Growth factor receptor domain	443	563	3.25E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	ProSitePatterns	PS00764	Endonuclease III iron-sulfur binding region signature.	118	134	-	T	09-11-2021	IPR004035	Endonuclease III, iron-sulphur binding site		Reactome: R-HSA-110330|Reactome: R-HSA-110331|Reactome: R-HSA-110357|Reactome: R-HSA-9608287|Reactome: R-HSA-9608290
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	328	420	7.0E-6	T	09-11-2021				
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00261	furin_3	54	112	2.1	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00261	furin_3	326	379	3.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00261	furin_3	115	165	3.1	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00261	furin_3	175	223	16.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00261	furin_3	385	436	2.1E-5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00261	furin_3	442	485	1.5E-4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SUPERFAMILY	SSF57184	Growth factor receptor domain	291	419	1.05E-16	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	PANTHER	PTHR23275	CABRIOLET.-RELATED	180	371	5.3E-17	T	09-11-2021				
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	PANTHER	PTHR23275	CABRIOLET.-RELATED	70	169	5.3E-17	T	09-11-2021				
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	120	149	27.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	180	209	120.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	89	119	61.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	59	88	83.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	331	360	31.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	300	330	210.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	447	476	130.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	210	243	130.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	26	58	240.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	387	420	35.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SMART	SM00181	egf_5	150	179	210.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	180	371	5.3E-17	T	09-11-2021				
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	70	169	5.3E-17	T	09-11-2021				
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SUPERFAMILY	SSF57184	Growth factor receptor domain	401	478	8.16E-7	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SUPERFAMILY	SSF57184	Growth factor receptor domain	56	149	3.66E-13	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	SUPERFAMILY	SSF57184	Growth factor receptor domain	118	229	2.24E-10	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	421	486	3.9E-8	T	09-11-2021				
SS50377_28384	2e3ddfce4c5d980c70fa091f44d7de79	550	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	45	92	2.7E-5	T	09-11-2021				
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	97	225	3.0E-13	T	09-11-2021				
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SUPERFAMILY	SSF57184	Growth factor receptor domain	297	445	9.43E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SUPERFAMILY	SSF57184	Growth factor receptor domain	179	299	1.81E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SUPERFAMILY	SSF57184	Growth factor receptor domain	8	101	1.12E-8	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	PANTHER	PTHR23275	CABRIOLET.-RELATED	97	225	3.0E-13	T	09-11-2021				
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00261	furin_3	352	397	0.44	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00261	furin_3	209	253	14.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00261	furin_3	295	340	0.96	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00261	furin_3	265	294	60.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00261	furin_3	87	120	9.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00261	furin_3	25	77	27.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00261	furin_3	121	160	35.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00261	furin_3	177	207	24.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SUPERFAMILY	SSF57184	Growth factor receptor domain	83	180	5.42E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00181	egf_5	92	122	61.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00181	egf_5	300	330	58.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00181	egf_5	270	299	110.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00181	egf_5	182	213	120.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00181	egf_5	63	91	180.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00181	egf_5	30	62	39.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_21434	9d9281a1bd304dab5b567529499db04e	514	SMART	SM00181	egf_5	123	152	38.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	294	396	1.7E-6	T	09-11-2021				
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	SUPERFAMILY	SSF57184	Growth factor receptor domain	267	420	3.29E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	PANTHER	PTHR23275:SF94	VARIANT-SPECIFIC SURFACE PROTEIN	8	173	2.6E-16	T	09-11-2021				
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	SUPERFAMILY	SSF57184	Growth factor receptor domain	9	113	2.62E-10	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	SMART	SM00261	furin_3	209	253	6.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	SMART	SM00261	furin_3	148	189	4.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	SMART	SM00261	furin_3	25	77	26.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	SMART	SM00261	furin_3	352	403	4.6	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21550	9fc115aee82754c75fc38251abadef9e	514	SMART	SM00261	furin_3	409	455	0.089	T	09-11-2021	IPR006212	Furin-like repeat		
